id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,status_kawin,jumlah_penduduk,satuan,tahun
669,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BELUM KAWIN,492170,JIWA,2019
670,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CERAI HIDUP,22067,JIWA,2019
671,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CERAI MATI,68472,JIWA,2019
672,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KAWIN,670774,JIWA,2019
673,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BELUM KAWIN,487774,JIWA,2019
674,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CERAI HIDUP,17739,JIWA,2019
675,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CERAI MATI,54985,JIWA,2019
676,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KAWIN,610444,JIWA,2019
677,32,JAWA BARAT,3209,KABUPATEN CIREBON,BELUM KAWIN,890047,JIWA,2019
678,32,JAWA BARAT,3209,KABUPATEN CIREBON,CERAI HIDUP,42807,JIWA,2019
679,32,JAWA BARAT,3209,KABUPATEN CIREBON,CERAI MATI,97943,JIWA,2019
680,32,JAWA BARAT,3209,KABUPATEN CIREBON,KAWIN,1158988,JIWA,2019
681,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BELUM KAWIN,507769,JIWA,2019
682,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CERAI HIDUP,31702,JIWA,2019
683,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CERAI MATI,58185,JIWA,2019
684,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KAWIN,710339,JIWA,2019
685,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BELUM KAWIN,454793,JIWA,2019
686,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CERAI HIDUP,23091,JIWA,2019
687,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CERAI MATI,49465,JIWA,2019
688,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KAWIN,627109,JIWA,2019
689,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BELUM KAWIN,808435,JIWA,2019
690,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CERAI HIDUP,33688,JIWA,2019
691,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CERAI MATI,81192,JIWA,2019
692,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KAWIN,937954,JIWA,2019
693,32,JAWA BARAT,3213,KABUPATEN SUBANG,BELUM KAWIN,628913,JIWA,2019
694,32,JAWA BARAT,3213,KABUPATEN SUBANG,CERAI HIDUP,25259,JIWA,2019
695,32,JAWA BARAT,3213,KABUPATEN SUBANG,CERAI MATI,65119,JIWA,2019
696,32,JAWA BARAT,3213,KABUPATEN SUBANG,KAWIN,854415,JIWA,2019
697,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BELUM KAWIN,393696,JIWA,2019
698,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CERAI HIDUP,19521,JIWA,2019
699,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CERAI MATI,43366,JIWA,2019
700,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KAWIN,493483,JIWA,2019
701,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BELUM KAWIN,952622,JIWA,2019
702,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CERAI HIDUP,40136,JIWA,2019
703,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CERAI MATI,92264,JIWA,2019
704,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KAWIN,1238716,JIWA,2019
705,32,JAWA BARAT,3216,KABUPATEN BEKASI,BELUM KAWIN,1108485,JIWA,2019
706,32,JAWA BARAT,3216,KABUPATEN BEKASI,CERAI HIDUP,25899,JIWA,2019
707,32,JAWA BARAT,3216,KABUPATEN BEKASI,CERAI MATI,63355,JIWA,2019
708,32,JAWA BARAT,3216,KABUPATEN BEKASI,KAWIN,1477122,JIWA,2019
709,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BELUM KAWIN,708428,JIWA,2019
710,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CERAI HIDUP,35744,JIWA,2019
711,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CERAI MATI,47776,JIWA,2019
712,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KAWIN,875776,JIWA,2019
713,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BELUM KAWIN,156826,JIWA,2019
714,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CERAI HIDUP,8665,JIWA,2019
715,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CERAI MATI,23017,JIWA,2019
716,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KAWIN,236278,JIWA,2019
717,32,JAWA BARAT,3271,KOTA BOGOR,BELUM KAWIN,490840,JIWA,2019
718,32,JAWA BARAT,3271,KOTA BOGOR,CERAI HIDUP,16987,JIWA,2019
719,32,JAWA BARAT,3271,KOTA BOGOR,CERAI MATI,38969,JIWA,2019
720,32,JAWA BARAT,3271,KOTA BOGOR,KAWIN,501609,JIWA,2019
721,32,JAWA BARAT,3272,KOTA SUKABUMI,BELUM KAWIN,160248,JIWA,2019
722,32,JAWA BARAT,3272,KOTA SUKABUMI,CERAI HIDUP,7278,JIWA,2019
723,32,JAWA BARAT,3272,KOTA SUKABUMI,CERAI MATI,16427,JIWA,2019
724,32,JAWA BARAT,3272,KOTA SUKABUMI,KAWIN,164992,JIWA,2019
725,32,JAWA BARAT,3273,KOTA BANDUNG,BELUM KAWIN,1123706,JIWA,2019
726,32,JAWA BARAT,3273,KOTA BANDUNG,CERAI HIDUP,43657,JIWA,2019
727,32,JAWA BARAT,3273,KOTA BANDUNG,CERAI MATI,97651,JIWA,2019
728,32,JAWA BARAT,3273,KOTA BANDUNG,KAWIN,1215450,JIWA,2019
729,32,JAWA BARAT,3274,KOTA CIREBON,BELUM KAWIN,160022,JIWA,2019
730,32,JAWA BARAT,3274,KOTA CIREBON,CERAI HIDUP,8257,JIWA,2019
731,32,JAWA BARAT,3274,KOTA CIREBON,CERAI MATI,17333,JIWA,2019
732,32,JAWA BARAT,3274,KOTA CIREBON,KAWIN,154758,JIWA,2019
733,32,JAWA BARAT,3275,KOTA BEKASI,BELUM KAWIN,1186313,JIWA,2019
734,32,JAWA BARAT,3275,KOTA BEKASI,CERAI HIDUP,19283,JIWA,2019
735,32,JAWA BARAT,3275,KOTA BEKASI,CERAI MATI,60186,JIWA,2019
736,32,JAWA BARAT,3275,KOTA BEKASI,KAWIN,1183048,JIWA,2019
737,32,JAWA BARAT,3276,KOTA DEPOK,BELUM KAWIN,882956,JIWA,2019
738,32,JAWA BARAT,3276,KOTA DEPOK,CERAI HIDUP,19303,JIWA,2019
739,32,JAWA BARAT,3276,KOTA DEPOK,CERAI MATI,68534,JIWA,2019
740,32,JAWA BARAT,3276,KOTA DEPOK,KAWIN,886941,JIWA,2019
741,32,JAWA BARAT,3277,KOTA CIMAHI,BELUM KAWIN,249839,JIWA,2019
742,32,JAWA BARAT,3277,KOTA CIMAHI,CERAI HIDUP,10799,JIWA,2019
743,32,JAWA BARAT,3277,KOTA CIMAHI,CERAI MATI,20786,JIWA,2019
744,32,JAWA BARAT,3277,KOTA CIMAHI,KAWIN,272331,JIWA,2019
745,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BELUM KAWIN,315223,JIWA,2019
746,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CERAI HIDUP,15657,JIWA,2019
747,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CERAI MATI,34228,JIWA,2019
748,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KAWIN,354774,JIWA,2019
749,32,JAWA BARAT,3279,KOTA BANJAR,BELUM KAWIN,86556,JIWA,2019
750,32,JAWA BARAT,3279,KOTA BANJAR,CERAI HIDUP,6829,JIWA,2019
751,32,JAWA BARAT,3279,KOTA BANJAR,CERAI MATI,12140,JIWA,2019
752,32,JAWA BARAT,3279,KOTA BANJAR,KAWIN,100101,JIWA,2019
753,32,JAWA BARAT,3201,KABUPATEN BOGOR,BELUM KAWIN,2427673,JIWA,2020
754,32,JAWA BARAT,3201,KABUPATEN BOGOR,CERAI HIDUP,59081,JIWA,2020
755,32,JAWA BARAT,3201,KABUPATEN BOGOR,CERAI MATI,153576,JIWA,2020
756,32,JAWA BARAT,3201,KABUPATEN BOGOR,KAWIN,2492025,JIWA,2020
757,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BELUM KAWIN,1149878,JIWA,2020
758,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CERAI HIDUP,58727,JIWA,2020
759,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CERAI MATI,84769,JIWA,2020
760,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KAWIN,1333388,JIWA,2020
761,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BELUM KAWIN,1066956,JIWA,2020
762,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CERAI HIDUP,43146,JIWA,2020
763,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CERAI MATI,74449,JIWA,2020
764,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KAWIN,1184062,JIWA,2020
765,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BELUM KAWIN,1632119,JIWA,2020
766,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CERAI HIDUP,49598,JIWA,2020
767,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CERAI MATI,106609,JIWA,2020
768,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KAWIN,1794730,JIWA,2020
769,32,JAWA BARAT,3205,KABUPATEN GARUT,BELUM KAWIN,1160426,JIWA,2020
770,32,JAWA BARAT,3205,KABUPATEN GARUT,CERAI HIDUP,38485,JIWA,2020
771,32,JAWA BARAT,3205,KABUPATEN GARUT,CERAI MATI,86867,JIWA,2020
772,32,JAWA BARAT,3205,KABUPATEN GARUT,KAWIN,1228737,JIWA,2020
773,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BELUM KAWIN,766841,JIWA,2020
774,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CERAI HIDUP,36929,JIWA,2020
775,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CERAI MATI,76936,JIWA,2020
776,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KAWIN,923094,JIWA,2020
777,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BELUM KAWIN,513215,JIWA,2020
778,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CERAI HIDUP,23057,JIWA,2020
779,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CERAI MATI,61983,JIWA,2020
780,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KAWIN,661729,JIWA,2020
781,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BELUM KAWIN,510967,JIWA,2020
782,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CERAI HIDUP,18871,JIWA,2020
783,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CERAI MATI,52965,JIWA,2020
784,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KAWIN,600937,JIWA,2020
785,32,JAWA BARAT,3209,KABUPATEN CIREBON,BELUM KAWIN,1014080,JIWA,2020
786,32,JAWA BARAT,3209,KABUPATEN CIREBON,CERAI HIDUP,45653,JIWA,2020
787,32,JAWA BARAT,3209,KABUPATEN CIREBON,CERAI MATI,92552,JIWA,2020
788,32,JAWA BARAT,3209,KABUPATEN CIREBON,KAWIN,1144714,JIWA,2020
789,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BELUM KAWIN,550817,JIWA,2020
790,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CERAI HIDUP,30860,JIWA,2020
791,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CERAI MATI,49899,JIWA,2020
792,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KAWIN,683696,JIWA,2020
793,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BELUM KAWIN,464974,JIWA,2020
794,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CERAI HIDUP,23792,JIWA,2020
795,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CERAI MATI,45739,JIWA,2020
796,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KAWIN,624949,JIWA,2020
797,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BELUM KAWIN,819224,JIWA,2020
798,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CERAI HIDUP,37998,JIWA,2020
799,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CERAI MATI,81298,JIWA,2020
800,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KAWIN,932629,JIWA,2020
801,32,JAWA BARAT,3213,KABUPATEN SUBANG,BELUM KAWIN,664737,JIWA,2020
802,32,JAWA BARAT,3213,KABUPATEN SUBANG,CERAI HIDUP,24619,JIWA,2020
803,32,JAWA BARAT,3213,KABUPATEN SUBANG,CERAI MATI,59160,JIWA,2020
804,32,JAWA BARAT,3213,KABUPATEN SUBANG,KAWIN,835419,JIWA,2020
805,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BELUM KAWIN,428953,JIWA,2020
806,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CERAI HIDUP,19408,JIWA,2020
807,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CERAI MATI,38650,JIWA,2020
808,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KAWIN,487293,JIWA,2020
809,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BELUM KAWIN,1017152,JIWA,2020
810,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CERAI HIDUP,42186,JIWA,2020
811,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CERAI MATI,86159,JIWA,2020
812,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KAWIN,1215522,JIWA,2020
813,32,JAWA BARAT,3216,KABUPATEN BEKASI,BELUM KAWIN,1304299,JIWA,2020
814,32,JAWA BARAT,3216,KABUPATEN BEKASI,CERAI HIDUP,27048,JIWA,2020
815,32,JAWA BARAT,3216,KABUPATEN BEKASI,CERAI MATI,62630,JIWA,2020
816,32,JAWA BARAT,3216,KABUPATEN BEKASI,KAWIN,1486303,JIWA,2020
817,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BELUM KAWIN,757613,JIWA,2020
818,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CERAI HIDUP,35510,JIWA,2020
819,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CERAI MATI,47686,JIWA,2020
820,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KAWIN,871539,JIWA,2020
821,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BELUM KAWIN,163480,JIWA,2020
822,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CERAI HIDUP,9129,JIWA,2020
823,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CERAI MATI,21058,JIWA,2020
824,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KAWIN,234575,JIWA,2020
825,32,JAWA BARAT,3271,KOTA BOGOR,BELUM KAWIN,508062,JIWA,2020
826,32,JAWA BARAT,3271,KOTA BOGOR,CERAI HIDUP,16891,JIWA,2020
827,32,JAWA BARAT,3271,KOTA BOGOR,CERAI MATI,38577,JIWA,2020
828,32,JAWA BARAT,3271,KOTA BOGOR,KAWIN,501168,JIWA,2020
829,32,JAWA BARAT,3272,KOTA SUKABUMI,BELUM KAWIN,164020,JIWA,2020
830,32,JAWA BARAT,3272,KOTA SUKABUMI,CERAI HIDUP,7443,JIWA,2020
831,32,JAWA BARAT,3272,KOTA SUKABUMI,CERAI MATI,15541,JIWA,2020
832,32,JAWA BARAT,3272,KOTA SUKABUMI,KAWIN,164455,JIWA,2020
833,32,JAWA BARAT,3273,KOTA BANDUNG,BELUM KAWIN,1154654,JIWA,2020
834,32,JAWA BARAT,3273,KOTA BANDUNG,CERAI HIDUP,47315,JIWA,2020
835,32,JAWA BARAT,3273,KOTA BANDUNG,CERAI MATI,91327,JIWA,2020
836,32,JAWA BARAT,3273,KOTA BANDUNG,KAWIN,1207671,JIWA,2020
837,32,JAWA BARAT,3274,KOTA CIREBON,BELUM KAWIN,163221,JIWA,2020
838,32,JAWA BARAT,3274,KOTA CIREBON,CERAI HIDUP,8804,JIWA,2020
839,32,JAWA BARAT,3274,KOTA CIREBON,CERAI MATI,16571,JIWA,2020
840,32,JAWA BARAT,3274,KOTA CIREBON,KAWIN,154407,JIWA,2020
841,32,JAWA BARAT,3275,KOTA BEKASI,BELUM KAWIN,1193828,JIWA,2020
842,32,JAWA BARAT,3275,KOTA BEKASI,CERAI HIDUP,21809,JIWA,2020
843,32,JAWA BARAT,3275,KOTA BEKASI,CERAI MATI,61333,JIWA,2020
844,32,JAWA BARAT,3275,KOTA BEKASI,KAWIN,1187749,JIWA,2020
845,32,JAWA BARAT,3276,KOTA DEPOK,BELUM KAWIN,894077,JIWA,2020
846,32,JAWA BARAT,3276,KOTA DEPOK,CERAI HIDUP,21879,JIWA,2020
847,32,JAWA BARAT,3276,KOTA DEPOK,CERAI MATI,68493,JIWA,2020
848,32,JAWA BARAT,3276,KOTA DEPOK,KAWIN,888547,JIWA,2020
849,32,JAWA BARAT,3277,KOTA CIMAHI,BELUM KAWIN,254162,JIWA,2020
850,32,JAWA BARAT,3277,KOTA CIMAHI,CERAI HIDUP,11468,JIWA,2020
851,32,JAWA BARAT,3277,KOTA CIMAHI,CERAI MATI,19928,JIWA,2020
852,32,JAWA BARAT,3277,KOTA CIMAHI,KAWIN,272353,JIWA,2020
853,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BELUM KAWIN,329412,JIWA,2020
854,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CERAI HIDUP,16840,JIWA,2020
855,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CERAI MATI,31195,JIWA,2020
856,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KAWIN,348114,JIWA,2020
857,32,JAWA BARAT,3279,KOTA BANJAR,BELUM KAWIN,87393,JIWA,2020
858,32,JAWA BARAT,3279,KOTA BANJAR,CERAI HIDUP,7195,JIWA,2020
859,32,JAWA BARAT,3279,KOTA BANJAR,CERAI MATI,11165,JIWA,2020
860,32,JAWA BARAT,3279,KOTA BANJAR,KAWIN,99729,JIWA,2020
861,32,JAWA BARAT,3201,KABUPATEN BOGOR,BELUM KAWIN,2532123,JIWA,2021
862,32,JAWA BARAT,3201,KABUPATEN BOGOR,CERAI HIDUP,63731,JIWA,2021
863,32,JAWA BARAT,3201,KABUPATEN BOGOR,CERAI MATI,171184,JIWA,2021
864,32,JAWA BARAT,3201,KABUPATEN BOGOR,KAWIN,2560093,JIWA,2021
865,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BELUM KAWIN,1177213,JIWA,2021
866,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CERAI HIDUP,61537,JIWA,2021
867,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CERAI MATI,93627,JIWA,2021
868,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KAWIN,1376589,JIWA,2021
869,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BELUM KAWIN,1088822,JIWA,2021
870,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CERAI HIDUP,45035,JIWA,2021
871,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CERAI MATI,78438,JIWA,2021
872,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KAWIN,1225543,JIWA,2021
873,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BELUM KAWIN,1630824,JIWA,2021
874,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CERAI HIDUP,54154,JIWA,2021
875,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CERAI MATI,116833,JIWA,2021
876,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KAWIN,1831626,JIWA,2021
877,32,JAWA BARAT,3205,KABUPATEN GARUT,BELUM KAWIN,1205982,JIWA,2021
878,32,JAWA BARAT,3205,KABUPATEN GARUT,CERAI HIDUP,42941,JIWA,2021
879,32,JAWA BARAT,3205,KABUPATEN GARUT,CERAI MATI,99429,JIWA,2021
880,32,JAWA BARAT,3205,KABUPATEN GARUT,KAWIN,1280373,JIWA,2021
881,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BELUM KAWIN,777819,JIWA,2021
882,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CERAI HIDUP,40634,JIWA,2021
883,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CERAI MATI,87528,JIWA,2021
884,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KAWIN,959917,JIWA,2021
885,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BELUM KAWIN,512485,JIWA,2021
886,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CERAI HIDUP,24939,JIWA,2021
887,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CERAI MATI,64252,JIWA,2021
888,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KAWIN,661522,JIWA,2021
889,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BELUM KAWIN,513544,JIWA,2021
890,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CERAI HIDUP,21052,JIWA,2021
891,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CERAI MATI,57159,JIWA,2021
892,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KAWIN,607059,JIWA,2021
893,32,JAWA BARAT,3209,KABUPATEN CIREBON,BELUM KAWIN,1043991,JIWA,2021
894,32,JAWA BARAT,3209,KABUPATEN CIREBON,CERAI HIDUP,51020,JIWA,2021
895,32,JAWA BARAT,3209,KABUPATEN CIREBON,CERAI MATI,104567,JIWA,2021
896,32,JAWA BARAT,3209,KABUPATEN CIREBON,KAWIN,1165470,JIWA,2021
897,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BELUM KAWIN,535847,JIWA,2021
898,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CERAI HIDUP,36262,JIWA,2021
899,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CERAI MATI,61773,JIWA,2021
900,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KAWIN,689972,JIWA,2021
901,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BELUM KAWIN,461757,JIWA,2021
902,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CERAI HIDUP,25768,JIWA,2021
903,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CERAI MATI,47985,JIWA,2021
904,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KAWIN,629537,JIWA,2021
905,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BELUM KAWIN,807331,JIWA,2021
906,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CERAI HIDUP,42887,JIWA,2021
907,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CERAI MATI,89643,JIWA,2021
908,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KAWIN,945311,JIWA,2021
909,32,JAWA BARAT,3213,KABUPATEN SUBANG,BELUM KAWIN,655725,JIWA,2021
910,32,JAWA BARAT,3213,KABUPATEN SUBANG,CERAI HIDUP,27469,JIWA,2021
911,32,JAWA BARAT,3213,KABUPATEN SUBANG,CERAI MATI,63946,JIWA,2021
912,32,JAWA BARAT,3213,KABUPATEN SUBANG,KAWIN,849039,JIWA,2021
913,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BELUM KAWIN,442931,JIWA,2021
914,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CERAI HIDUP,20399,JIWA,2021
915,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CERAI MATI,41972,JIWA,2021
916,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KAWIN,496036,JIWA,2021
917,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BELUM KAWIN,1017808,JIWA,2021
918,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CERAI HIDUP,47499,JIWA,2021
919,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CERAI MATI,96738,JIWA,2021
920,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KAWIN,1244850,JIWA,2021
921,32,JAWA BARAT,3216,KABUPATEN BEKASI,BELUM KAWIN,1384777,JIWA,2021
922,32,JAWA BARAT,3216,KABUPATEN BEKASI,CERAI HIDUP,30260,JIWA,2021
923,32,JAWA BARAT,3216,KABUPATEN BEKASI,CERAI MATI,70291,JIWA,2021
924,32,JAWA BARAT,3216,KABUPATEN BEKASI,KAWIN,1537459,JIWA,2021
925,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BELUM KAWIN,780269,JIWA,2021
926,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CERAI HIDUP,39194,JIWA,2021
927,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CERAI MATI,56336,JIWA,2021
928,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KAWIN,904968,JIWA,2021
929,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BELUM KAWIN,163948,JIWA,2021
930,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CERAI HIDUP,9761,JIWA,2021
931,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CERAI MATI,22180,JIWA,2021
932,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KAWIN,236710,JIWA,2021
933,32,JAWA BARAT,3271,KOTA BOGOR,BELUM KAWIN,518855,JIWA,2021
934,32,JAWA BARAT,3271,KOTA BOGOR,CERAI HIDUP,18666,JIWA,2021
935,32,JAWA BARAT,3271,KOTA BOGOR,CERAI MATI,43756,JIWA,2021
936,32,JAWA BARAT,3271,KOTA BOGOR,KAWIN,510119,JIWA,2021
937,32,JAWA BARAT,3272,KOTA SUKABUMI,BELUM KAWIN,164383,JIWA,2021
938,32,JAWA BARAT,3272,KOTA SUKABUMI,CERAI HIDUP,7903,JIWA,2021
939,32,JAWA BARAT,3272,KOTA SUKABUMI,CERAI MATI,16419,JIWA,2021
940,32,JAWA BARAT,3272,KOTA SUKABUMI,KAWIN,164926,JIWA,2021
941,32,JAWA BARAT,3273,KOTA BANDUNG,BELUM KAWIN,1157471,JIWA,2021
942,32,JAWA BARAT,3273,KOTA BANDUNG,CERAI HIDUP,53609,JIWA,2021
943,32,JAWA BARAT,3273,KOTA BANDUNG,CERAI MATI,99238,JIWA,2021
944,32,JAWA BARAT,3273,KOTA BANDUNG,KAWIN,1217536,JIWA,2021
945,32,JAWA BARAT,3274,KOTA CIREBON,BELUM KAWIN,163509,JIWA,2021
946,32,JAWA BARAT,3274,KOTA CIREBON,CERAI HIDUP,9758,JIWA,2021
947,32,JAWA BARAT,3274,KOTA CIREBON,CERAI MATI,17725,JIWA,2021
948,32,JAWA BARAT,3274,KOTA CIREBON,KAWIN,152675,JIWA,2021
949,32,JAWA BARAT,3275,KOTA BEKASI,BELUM KAWIN,1183345,JIWA,2021
950,32,JAWA BARAT,3275,KOTA BEKASI,CERAI HIDUP,24797,JIWA,2021
951,32,JAWA BARAT,3275,KOTA BEKASI,CERAI MATI,68514,JIWA,2021
